800,https://ponosgames.com/information/appli/battlecats/purchase/android/ouensale_pack.html
801,https://ponosgames.com/information/appli/battlecats/purchase/android/genteisale_pack.html
802,https://ponosgames.com/information/appli/battlecats/purchase/android/genteisale_pack.html
803,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_platinum.html
810,https://ponosgames.com/information/appli/battlecats/purchase/android/introduction.html
804,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_platinum_beginner.html
805,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_chara479.html
806,https://ponosgames.com/information/appli/battlecats/purchase/android/shakurel_pack.html
807,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_restart.html
812,https://ponosgames.com/information/appli/battlecats/purchase/android/special_set_daikansha.html
813,https://ponosgames.com/information/appli/battlecats/purchase/android/special_set_chogentei.html
809,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_blackfriday_set.html
811,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_premium_sale.html
814,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_chara558.html
815,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_chara567.html
816,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_legend_ticket.html
817,
818,
819,https://ponosgames.com/information/appli/battlecats/purchase/android/otasuke_sale.html
820,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_chara608.html
821,https://ponosgames.com/information/appli/battlecats/purchase/android/powerup_sale.html
822,https://ponosgames.com/information/appli/battlecats/purchase/android/special_set_kansha.html
826,https://ponosgames.com/information/appli/battlecats/purchase/android/introduction_1.html
827,https://ponosgames.com/information/appli/battlecats/purchase/android/ouensale_pack_1.html
828,https://ponosgames.com/information/appli/battlecats/purchase/android/rare_ticket_1.html
829,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_legend_ticket_1.html
830,https://ponosgames.com/information/appli/battlecats/purchase/android/special_set_kansha_1.html
831,https://ponosgames.com/information/appli/battlecats/purchase/android/special_set_daikansha_1.html
832,https://ponosgames.com/information/appli/battlecats/purchase/android/special_set_chogentei_1.html
833,https://ponosgames.com/information/appli/battlecats/purchase/android/genteisale_pack_1.html
834,https://ponosgames.com/information/appli/battlecats/purchase/android/powerup_sale_1.html
835,https://ponosgames.com/information/appli/battlecats/purchase/android/rare_ticket2_1.html
836,https://ponosgames.com/information/appli/battlecats/purchase/android/kouryaku_set_1.html
837,https://ponosgames.com/information/appli/battlecats/purchase/android/nyanputer_pack_1.html
838,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_chara735.html
839,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_chara745.html
840,https://ponosgames.com/information/appli/battlecats/purchase/android/rare_ticket_cp.html
841,https://ponosgames.com/information/appli/battlecats/purchase/android/rare_ticket_cp.html
842,https://ponosgames.com/information/appli/battlecats/purchase/android/rare_ticket_xp.html
843,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_event_ticket_set1.html
844,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_rank300_sale1.html
845,https://ponosgames.com/information/appli/battlecats/purchase/android/rare_ticket_3.html
846,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_premium_sale_add.html
847,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_premium_sale_re.html
848,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_superextreme_ticket_set1.html
849,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_chara784.html
850,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_platinum_double_1st.html
851,https://ponosgames.com/information/appli/battlecats/purchase/android/intro_platinum_double_2nd.html
852,https://ponosgames.com/information/appli/battlecats/purchase/android/collaboration_pack_1.html
